parameter,chr,position,value,length,exons,fbgn,id,fbpp,state,recomb,type,breadth,normexp
ds,Chr4,3135265,0.5594,108,2,FBgn0135456,scaffold_2_1.237,FBpp0161916,0,0,0,4,552.115
ds,Chr4,485066,0.5592,418,1,FBgn0139476,scaffold_1_1.44,FBpp0165945,0,0,0,2,25.0628
ds,Chr4,12550706,0.5584,393,2,FBgn0135969,scaffold22.102,FBpp0162429,0,0,0,5,2.48996
ds,Chr4,24054366,0.5584,510,4,FBgn0134181,scaffold32.43,FBpp0160637,0,0,0,5,14.9108
ds,Chr4,20217284,0.5583,567,1,FBgn0136430,scaffold19.133,FBpp0162892,0,0,0,0,0
ds,Chr4,2517961,0.5582,131,1,FBgn0139279,scaffold_2_1.166,FBpp0165748,0,0,0,3,124.247
ds,Chr4,3919951,0.5582,531,4,FBgn0135499,scaffold21.38,FBpp0161959,0,0,0,5,88.162
ds,Chr4,1682740,0.5578,292,6,FBgn0139341,scaffold_2_1.52,FBpp0165810,0,0,0,5,18.0955
ds,Chr4,16299455,0.5577,448,4,FBgn0136236,scaffold47.66,FBpp0162697,0,0,0,5,14.7875
ds,Chr4,11666413,0.5575,560,6,FBgn0134898,scaffold22.32,FBpp0161358,0,0,0,4,18.9464
ds,Chr4,17200922,0.556,79,2,FBgn0134529,scaffold85.8,FBpp0160987,0,0,0,3,680.74
ds,Chr4,8352772,0.5554,129,2,FBgn0135751,scaffold31.208,FBpp0162211,0,0,0,2,4037.51
ds,Chr4,10188201,0.5547,471,4,FBgn0135853,scaffold16.103,FBpp0162313,0,0,0,3,2.26411
ds,Chr4,13470799,0.5543,156,2,FBgn0136047,scaffold11.5,FBpp0162507,0,0,0,5,49.0388
ds,Chr4,25349639,0.5542,1085,8,FBgn0136691,scaffold37.15,FBpp0163154,0,1,0,5,9.10826
ds,Chr4,3094990,0.554,445,3,FBgn0135445,scaffold_2_1.224,FBpp0161905,0,0,0,5,22.6432
ds,Chr4,6362026,0.5538,204,5,FBgn0135621,scaffold31.14,FBpp0162081,0,0,0,2,6.61185
ds,Chr4,14458138,0.5534,125,1,FBgn0134720,scaffold11.127,FBpp0161180,0,0,0,5,388.79
ds,Chr4,25388488,0.5534,162,1,FBgn0134108,scaffold37.9,FBpp0160564,0,1,0,5,21.013
ds,Chr4,15452897,0.5524,283,1,FBgn0136186,scaffold304.1,FBpp0162647,0,0,0,4,17.0458
ds,Chr4,3586567,0.5521,242,1,FBgn0135355,scaffold21:hit:142517,FBpp0161815,0,0,0,5,4.88728
ds,Chr4,24001219,0.5518,260,2,FBgn0134187,scaffold32.33,FBpp0160643,0,0,0,5,66.354
ds,Chr4,13002257,0.5513,417,10,FBgn0134837,scaffold22.148,FBpp0161297,0,0,0,4,13.8143
ds,Chr4,22188005,0.5505,231,2,FBgn0134275,scaffold15.89,FBpp0160732,0,0,0,5,25.289
ds,Chr4,25198734,0.5505,1044,11,FBgn0136681,scaffold37.33,FBpp0163144,0,1,0,2,5.65175
ds,Chr4,11300009,0.5499,429,2,FBgn0134929,scaffold16.3,FBpp0161389,0,0,0,0,0
ds,Chr4,15947917,0.5498,381,2,FBgn0134612,scaffold84:hit:282499,FBpp0161071,0,0,0,2,27.8474
ds,Chr4,1626030,0.5497,351,1,FBgn0139352,scaffold_2_1.35,FBpp0165821,0,0,0,5,12.6287
ds,Chr4,21497764,0.5497,375,1,FBgn0134312,scaffold19.3,FBpp0160769,0,0,0,5,42.9938
ds,Chr4,18032900,0.5492,494,2,FBgn0134493,scaffold123.11,FBpp0160951,0,0,0,4,116.537
ds,Chr4,197173,0.549,273,2,FBgn0139424,scaffold_1_1.22,FBpp0165893,0,0,0,4,3429.9
ds,Chr4,16817765,0.549,1129,3,FBgn0136275,scaffold47.4,FBpp0162737,0,0,0,5,21.6368
ds,Chr4,23964879,0.5482,238,1,FBgn0134191,scaffold32.28,FBpp0160647,0,0,0,4,141.834
ds,Chr4,14488578,0.5476,373,3,FBgn0136111,scaffold11.136,FBpp0162571,0,0,0,5,14.5593
ds,Chr4,8104933,0.5468,416,5,FBgn0135726,scaffold31.167,FBpp0162186,0,0,0,4,19.89
ds,Chr4,11439088,0.5462,339,2,FBgn0134918,scaffold22.4,FBpp0161378,0,0,0,3,22.5974
ds,Chr4,20962433,0.5456,262,1,FBgn0136463,scaffold19.76,FBpp0162925,0,0,0,5,65.7842
ds,Chr4,5004979,0.5449,289,4,FBgn0135553,scaffold23.63,FBpp0162013,0,0,0,5,59.4572
ds,Chr4,8141397,0.5441,212,1,FBgn0135731,scaffold31.175,FBpp0162191,0,0,0,3,46.9763
ds,Chr4,12866893,0.5437,454,4,FBgn0135996,scaffold22.132,FBpp0162456,0,0,0,5,132.105
ds,Chr4,16072628,0.5437,89,1,FBgn0134607,scaffold176:hit:327851,FBpp0161066,0,0,0,2,3.08708
ds,Chr4,7041093,0.5429,861,4,FBgn0135662,scaffold31.75,FBpp0162122,0,0,0,3,8.36713
ds,Chr4,25365029,0.5424,535,5,FBgn0134112,scaffold37.12,FBpp0160568,0,1,0,5,257.506
ds,Chr4,22783703,0.5414,289,3,FBgn0134243,scaffold15.30,FBpp0160700,0,0,0,5,9.98654
ds,Chr4,5974781,0.5413,232,1,FBgn0135243,scaffold72.2,FBpp0161703,0,0,0,2,30.9383
ds,Chr4,9358974,0.541,444,1,FBgn0135029,scaffold16.163,FBpp0161489,0,0,0,5,23.8762
ds,Chr4,12976965,0.541,376,1,FBgn0136006,scaffold22.145,FBpp0162466,0,0,0,2,33.8053
ds,Chr4,24063050,0.5406,923,4,FBgn0134180,scaffold32.46,FBpp0160636,0,0,0,5,52.4648
ds,Chr4,8983436,0.5401,1800,5,FBgn0135054,scaffold16.206,FBpp0161514,0,0,0,4,10.9659
ds,Chr4,11542360,0.5401,172,2,FBgn0135922,scaffold22.18,FBpp0162382,0,0,0,5,10.9059
ds,Chr4,2240049,0.5396,221,1,FBgn0139602,scaffold_2_1.129,FBpp0166073,0,0,0,5,9.37
ds,Chr4,6373217,0.5392,140,4,FBgn0135623,scaffold31:hit:180966,FBpp0162083,0,0,0,2,21.6882
ds,Chr4,18238127,0.5392,804,4,FBgn0136336,scaffold117.1,FBpp0162798,0,0,0,5,16.3477
ds,Chr4,24113149,0.5392,1287,6,FBgn0136647,scaffold32.54,FBpp0163110,0,0,0,5,12.2413
ds,Chr4,24614910,0.5389,198,3,FBgn0134157,scaffold32.86,FBpp0160613,0,1,0,4,33.1025
ds,Chr4,873600,0.5374,130,1,FBgn0139486,scaffold40.16,FBpp0165955,0,0,0,5,56.2878
ds,Chr4,3639390,0.5372,299,2,FBgn0135481,scaffold21.59,FBpp0161941,0,0,0,5,3.70302
ds,Chr4,8558215,0.537,147,5,FBgn0135762,scaffold16:hit:125158,FBpp0162222,0,0,0,3,6.047
ds,Chr4,8962076,0.537,442,4,FBgn0135059,scaffold16.211,FBpp0161519,0,0,0,5,44.334
ds,Chr4,18862991,0.5369,371,5,FBgn0136352,scaffold49.13,FBpp0162814,0,0,0,1,39.8791
ds,Chr4,9360934,0.5352,1194,6,FBgn0135808,scaffold16.162,FBpp0162268,0,0,0,4,23.8713
ds,Chr4,13789397,0.5342,255,1,FBgn0134775,scaffold11.46,FBpp0161235,0,0,0,4,47.1382
ds,Chr4,7599482,0.534,485,1,FBgn0135150,scaffold31.131,FBpp0161610,0,0,0,5,12.4448
ds,Chr4,26206587,0.5333,108,1,FBgn0134081,scaffold124:hit:310944,FBpp0160537,0,1,0,5,27.0558
ds,Chr4,133696,0.533,475,2,FBgn0139445,scaffold_1_1.6,FBpp0165914,0,0,0,0,0
ds,Chr4,18358474,0.5324,672,3,FBgn0136343,scaffold117.14,FBpp0162805,0,0,0,2,3.00969
ds,Chr4,13986624,0.5314,1640,6,FBgn0134753,scaffold11.78,FBpp0161213,0,0,0,1,9.45357
ds,Chr4,11547384,0.5309,243,2,FBgn0135923,scaffold22.21,FBpp0162383,0,0,0,4,21.1554
ds,Chr4,2241197,0.5303,844,9,FBgn0139603,scaffold_2_1.130,FBpp0166074,0,0,0,5,17.2467
ds,Chr4,22404668,0.5298,275,5,FBgn0136559,scaffold15.65,FBpp0163022,0,0,0,5,40.9054
ds,Chr4,25125776,0.5296,1230,6,FBgn0134137,scaffold37.43,FBpp0160593,0,1,0,5,22.9964
ds,Chr4,22502362,0.5288,426,2,FBgn0136569,scaffold15.53,FBpp0163032,0,0,0,5,7.36454
ds,Chr4,11526578,0.5286,1047,11,FBgn0135920,scaffold22.14,FBpp0162380,0,0,0,2,2.49305
ds,Chr4,21230850,0.5281,963,3,FBgn0134330,scaffold19.37,FBpp0160787,0,0,0,4,3.64038
ds,Chr4,11862811,0.5279,523,1,FBgn0134892,scaffold22.46,FBpp0161352,0,0,0,3,19.1115
ds,Chr4,24725638,0.5278,142,1,FBgn0134151,scaffold37.54,FBpp0160607,0,1,0,2,19.4028
ds,Chr4,15480753,0.5276,343,3,FBgn0134624,scaffold169.11,FBpp0161083,0,0,0,3,31.5877
ds,Chr4,4777801,0.5269,134,2,FBgn0135295,scaffold23.86,FBpp0161755,0,0,0,3,31.678
ds,Chr4,13012296,0.5268,270,1,FBgn0136011,scaffold22.151,FBpp0162471,0,0,0,2,93.4925
ds,Chr4,15478766,0.5266,269,1,FBgn0134625,scaffold169.12,FBpp0161084,0,0,0,2,32.3988
ds,Chr4,11518805,0.5265,377,4,FBgn0134912,scaffold22.12,FBpp0161372,0,0,0,5,13.3282
ds,Chr4,12554851,0.5261,410,2,FBgn0135970,scaffold22.104,FBpp0162430,0,0,0,3,3.27353
ds,Chr4,12707683,0.5253,413,5,FBgn0134853,scaffold22.112,FBpp0161313,0,0,0,0,0
ds,Chr4,25561769,0.5253,837,4,FBgn0134101,scaffold37.2,FBpp0160557,0,1,0,5,314.438
ds,Chr4,25233715,0.5252,813,1,FBgn0134126,scaffold37.27,FBpp0160582,0,1,0,1,8.12833
ds,Chr4,20125164,0.5249,285,2,FBgn0134397,scaffold19.138,FBpp0160854,0,0,0,5,24.541
ds,Chr4,24571863,0.5236,552,6,FBgn0136664,scaffold32.83,FBpp0163127,0,1,0,5,42.9746
ds,Chr4,11543065,0.5232,699,2,FBgn0134908,scaffold22.19,FBpp0161368,0,0,0,5,269.686
ds,Chr4,16585233,0.5232,220,1,FBgn0134567,scaffold47.33,FBpp0161025,0,0,0,5,15.7205
ds,Chr4,22830733,0.5232,401,3,FBgn0134241,scaffold15.27,FBpp0160698,0,0,0,5,58.6256
ds,Chr4,19383805,0.5231,415,2,FBgn0136371,scaffold102.28,FBpp0162833,0,0,0,3,4.3248
ds,Chr4,15326454,0.523,488,3,FBgn0134629,scaffold11.244,FBpp0161088,0,0,0,5,29.1532
ds,Chr4,21041351,0.523,246,3,FBgn0136469,scaffold19.62,FBpp0162931,0,0,0,5,20.3658
ds,Chr4,15170648,0.5225,180,3,FBgn0136165,scaffold11.212,FBpp0162625,0,0,0,0,0
ds,Chr4,16586384,0.5224,288,2,FBgn0085178,scaffold47.32,FBpp0162717,0,0,0,5,22.8714
ds,Chr4,21112450,0.5221,160,2,FBgn0134340,scaffold19.51,FBpp0160797,0,0,0,5,24.211
ds,Chr4,23417763,0.5219,267,3,FBgn0136603,scaffold15.3,FBpp0163066,0,0,0,1,12.8549
ds,Chr4,10545640,0.5211,88,1,FBgn0135870,scaffold16:hit:124084,FBpp0162330,0,0,0,2,4.11225
ds,Chr4,14360580,0.5209,194,2,FBgn0134732,scaffold11.107,FBpp0161192,0,0,0,2,23.1695
ds,Chr4,1139676,0.5201,749,5,FBgn0139396,scaffold40.32,FBpp0165865,0,0,0,2,9.5675
ds,Chr4,25560183,0.5198,159,2,FBgn0134102,scaffold37:hit:197810,FBpp0160558,0,1,0,5,314.438
ds,Chr4,8465793,0.5196,520,4,FBgn0135759,scaffold31.222,FBpp0162219,0,0,0,3,15.5663
ds,Chr4,12289659,0.5195,177,1,FBgn0135958,scaffold22.79,FBpp0162418,0,0,0,2,23.0944
ds,Chr4,1268649,0.5194,467,1,FBgn0139379,scaffold40.56,FBpp0165848,0,0,0,2,18.2255
ds,Chr4,8145390,0.5194,507,4,FBgn0135732,scaffold31.177,FBpp0162192,0,0,0,5,62.9418
ds,Chr4,24555332,0.5192,677,3,FBgn0134162,scaffold32.76,FBpp0160618,0,1,0,5,36.9928
ds,Chr4,7129657,0.5191,281,4,FBgn0135177,scaffold31.83,FBpp0161637,0,0,0,5,19.5095
ds,Chr4,10599476,0.519,942,8,FBgn0135876,scaffold16.73,FBpp0162336,0,0,0,5,68.6596
ds,Chr4,15315241,0.519,288,1,FBgn0136178,scaffold11.242,FBpp0162639,0,0,0,3,9.4856
ds,Chr4,22464376,0.519,118,1,FBgn0136564,scaffold15.59,FBpp0163027,0,0,0,2,40.2058
ds,Chr4,5771163,0.5186,578,1,FBgn0135588,scaffold23.7,FBpp0162048,0,0,0,5,3.63638
ds,Chr4,24232268,0.5186,535,6,FBgn0136651,scaffold32.61,FBpp0163114,0,0,0,5,5.22988
ds,Chr4,7922832,0.5179,252,2,FBgn0135134,scaffold31.159,FBpp0161594,0,0,0,5,17.6601
ds,Chr4,13549330,0.5179,421,3,FBgn0134798,scaffold11.15,FBpp0161258,0,0,0,5,45.5942
ds,Chr4,6626437,0.5176,315,1,FBgn0135201,scaffold31.34,FBpp0161661,0,0,0,5,30.3784
ds,Chr4,8959833,0.5173,444,4,FBgn0135060,scaffold16.212,FBpp0161520,0,0,0,5,44.334
ds,Chr4,13388754,0.517,235,2,FBgn0134810,scaffold22.195,FBpp0161270,0,0,0,3,3.52997
ds,Chr4,6201845,0.5168,196,3,FBgn0135601,scaffold72:hit:268624,FBpp0162061,0,0,0,5,30.1446
ds,Chr4,17138372,0.5167,213,2,FBgn0134542,scaffold85.22,FBpp0161000,0,0,0,5,18.9623
ds,Chr4,16227109,0.5162,89,3,FBgn0084340,scaffold47:hit:223137,FBpp0161060,0,0,0,5,1105.14
ds,Chr4,20269036,0.5162,644,1,FBgn0134391,scaffold19.127,FBpp0160848,0,0,0,4,4.84743
ds,Chr4,8075795,0.5146,130,1,FBgn0135724,scaffold31.165,FBpp0162184,0,0,0,2,8.5556
ds,Chr4,13828248,0.5143,380,2,FBgn0136067,scaffold11.54,FBpp0162527,0,0,0,5,5.80228
ds,Chr4,16861895,0.5141,407,5,FBgn0136279,scaffold228.4,FBpp0162741,0,0,0,4,2.99428
ds,Chr4,4711596,0.5138,432,1,FBgn0135300,scaffold23.95,FBpp0161760,0,0,0,4,28.3057
ds,Chr4,23566884,0.5138,166,2,FBgn0136610,scaffold32.8,FBpp0163073,0,0,0,0,0
ds,Chr4,15083597,0.5134,1071,3,FBgn0136164,scaffold11.210,FBpp0162624,0,0,0,0,0
ds,Chr4,5083962,0.513,352,2,FBgn0135275,scaffold23.52,FBpp0161735,0,0,0,1,4.78877
ds,Chr4,23107353,0.5126,524,1,FBgn0136593,scaffold15:hit:118782,FBpp0163056,0,0,0,0,0
ds,Chr4,23468708,0.5126,274,4,FBgn0134220,scaffold15.1,FBpp0160676,0,0,0,1,4.43369
ds,Chr4,8980250,0.5118,520,3,FBgn0135056,scaffold16.207,FBpp0161516,0,0,0,5,7.82632
ds,Chr4,21657287,0.5118,1779,9,FBgn0134303,scaffold80.9,FBpp0160760,0,0,0,4,3.81625
ds,Chr4,587514,0.5115,330,2,FBgn0139411,scaffold40.4,FBpp0165880,0,0,0,2,21.45
ds,Chr4,9764498,0.5107,221,1,FBgn0135845,scaffold16.114,FBpp0162305,0,0,0,5,629.166
ds,Chr4,6495564,0.5104,767,1,FBgn0135209,scaffold31.26,FBpp0161669,0,0,0,2,10.8429
ds,Chr4,8561660,0.5103,660,4,FBgn0135090,scaffold16.248,FBpp0161550,0,0,0,4,3.03883
ds,Chr4,16811620,0.5088,390,2,FBgn0134553,scaffold47.6,FBpp0161011,0,0,0,3,26.9929
ds,Chr4,20114820,0.5087,104,2,FBgn0134400,scaffold19:hit:135801,FBpp0160857,0,0,0,4,2.27969
ds,Chr4,27081848,0.5082,195,3,FBgn0136726,scaffold231.1,FBpp0163189,0,1,0,5,119.743
ds,Chr4,8286131,0.5078,205,2,FBgn0135107,scaffold31.200,FBpp0161567,0,0,0,3,39.638
ds,Chr4,17136622,0.5078,541,1,FBgn0136302,scaffold85.23,FBpp0162764,0,0,0,5,32.7998
ds,Chr4,14515536,0.5072,417,2,FBgn0136113,scaffold11.141,FBpp0162573,0,0,0,5,18.3587
ds,Chr4,11864727,0.5071,525,3,FBgn0135936,scaffold22.47,FBpp0162396,0,0,0,4,11.9077
ds,Chr4,9128707,0.507,299,1,FBgn0135782,scaffold16.195,FBpp0162242,0,0,0,4,8.6479
ds,Chr4,21203874,0.5068,947,2,FBgn0134332,scaffold19.42,FBpp0160789,0,0,0,5,23.4182
ds,Chr4,4928058,0.5063,331,1,FBgn0135289,scaffold23.75,FBpp0161749,0,0,0,2,14.4375
ds,Chr4,9636544,0.5057,219,2,FBgn0135013,scaffold16.138,FBpp0161473,0,0,0,5,18.8328
ds,Chr4,2426534,0.5045,520,4,FBgn0139612,scaffold_2_1.144,FBpp0166083,0,0,0,3,2.92382
ds,Chr4,14193768,0.5043,602,2,FBgn0136091,scaffold11.97,FBpp0162551,0,0,0,3,39.8933
ds,Chr4,6721102,0.5042,223,1,FBgn0135636,scaffold31.41,FBpp0162096,0,0,0,2,35.934
ds,Chr4,3114060,0.5039,112,3,FBgn0135447,scaffold_2_1.229,FBpp0161907,0,0,0,1,177.422
ds,Chr4,19408374,0.5036,112,2,FBgn0134449,scaffold102.24,FBpp0160907,0,0,0,3,1761.43
ds,Chr4,15173314,0.5031,71,2,FBgn0136167,scaffold11:hit:104040,FBpp0162627,0,0,0,1,4.65124
ds,Chr4,1711232,0.5028,843,10,FBgn0139562,scaffold_2_1.59,FBpp0166032,0,0,0,5,16.3382
ds,Chr4,8209830,0.5028,522,4,FBgn0135737,scaffold31.184,FBpp0162197,0,0,0,3,43.5347
ds,Chr4,5190557,0.5026,647,3,FBgn0135265,scaffold23.42,FBpp0161725,0,0,0,5,12.0004
ds,Chr4,10804503,0.5026,129,2,FBgn0134953,scaffold16.39,FBpp0161413,0,0,0,3,21.4004
ds,Chr4,3535952,0.5025,990,13,FBgn0135478,scaffold21.66,FBpp0161938,0,0,0,5,51.904
ds,Chr4,6489334,0.5025,1104,7,FBgn0135629,scaffold31.25,FBpp0162089,0,0,0,2,4.21024
ds,Chr4,2068772,0.5021,316,3,FBgn0139314,scaffold_2_1.101,FBpp0165783,0,0,0,3,5.60257
ds,Chr4,26029172,0.5018,2390,15,FBgn0136706,scaffold124.1,FBpp0163169,0,1,0,5,18.5117
ds,Chr4,21093216,0.5017,585,5,FBgn0136475,scaffold19.55,FBpp0162937,0,0,0,0,0
ds,Chr4,24110734,0.5016,480,2,FBgn0136646,scaffold32.52,FBpp0163109,0,0,0,5,21.9564
ds,Chr4,7299735,0.5014,253,1,FBgn0135684,scaffold31.104,FBpp0162144,0,0,0,2,8.94465
ds,Chr4,25308521,0.5014,679,1,FBgn0136685,scaffold37.21,FBpp0163148,0,1,0,5,31.8854
ds,Chr4,19949106,0.501,183,1,FBgn0134416,scaffold70:hit:265796,FBpp0160873,0,0,0,1,13.7634
ds,Chr4,210370,0.5,429,6,FBgn0139422,scaffold_1_1.24,FBpp0165891,0,0,0,3,1.57139
ds,Chr4,16355478,0.4998,181,2,FBgn0134587,scaffold47.52,FBpp0161045,0,0,0,5,10.0547
ds,Chr4,25331780,0.4988,467,4,FBgn0136689,scaffold37.18,FBpp0163152,0,1,0,4,12.1964
ds,Chr4,11855753,0.4984,144,2,FBgn0134893,scaffold22:hit:145544,FBpp0161353,0,0,0,5,18.8294
ds,Chr4,10708357,0.4982,362,2,FBgn0135886,scaffold16.54,FBpp0162346,0,0,0,5,51.7494
ds,Chr4,9766810,0.4977,183,1,FBgn0135001,scaffold16.112,FBpp0161461,0,0,0,5,46.0384
ds,Chr4,5465424,0.4969,329,4,FBgn0135256,scaffold23.26,FBpp0161716,0,0,0,1,2.22868
ds,Chr4,10776723,0.4968,555,3,FBgn0134959,scaffold16.45,FBpp0161419,0,0,0,5,70.1778
ds,Chr4,25381608,0.4966,426,3,FBgn0134109,scaffold37.10,FBpp0160565,0,1,0,5,257.506
ds,Chr4,9131467,0.4961,1231,7,FBgn0135046,scaffold16.193,FBpp0161506,0,0,0,5,80.3926
ds,Chr4,22475988,0.4958,167,1,FBgn0134257,scaffold15.57,FBpp0160714,0,0,0,2,70.256
ds,Chr4,15937469,0.4957,315,1,FBgn0134613,scaffold84.11,FBpp0161072,0,0,0,1,18.3403
ds,Chr4,10210068,0.4953,1192,5,FBgn0134993,scaffold16.99,FBpp0161453,0,0,0,4,13.7874
ds,Chr4,2479075,0.4952,345,1,FBgn0139620,scaffold_2_1.154,FBpp0166091,0,0,0,1,2.4343
ds,Chr4,8225894,0.4951,115,1,FBgn0135741,scaffold31:hit:182452,FBpp0162201,0,0,0,5,176.536
ds,Chr4,8254158,0.4948,539,1,FBgn0135745,scaffold31.198,FBpp0162205,0,0,0,5,13.2064
ds,Chr4,2668033,0.4947,133,2,FBgn0135398,scaffold_2_1.200,FBpp0161858,0,0,0,5,155.458
ds,Chr4,1390411,0.4946,1121,5,FBgn0139369,scaffold_2_1.8,FBpp0165838,0,0,0,5,24.6722
ds,Chr4,13465706,0.4944,800,1,FBgn0134808,scaffold11.2,FBpp0161268,0,0,0,3,3.60617
ds,Chr4,19547727,0.4941,496,3,FBgn0134446,scaffold102.18,FBpp0160904,0,0,0,2,1.46636
ds,Chr4,15940228,0.4934,993,6,FBgn0136207,scaffold84.10,FBpp0162668,0,0,0,4,8.06145
ds,Chr4,25282123,0.4933,2957,13,FBgn0134118,scaffold37.23,FBpp0160574,0,1,0,4,9.02177
ds,Chr4,10574135,0.4931,256,2,FBgn0134973,scaffold16.75,FBpp0161433,0,0,0,1,71.5443
ds,Chr4,19810850,0.4931,1313,1,FBgn0136396,scaffold70.46,FBpp0162858,0,0,0,1,9.68251
ds,Chr4,16823198,0.4928,1217,5,FBgn0134552,scaffold47.3,FBpp0161010,0,0,0,0,0
ds,Chr4,4730270,0.4923,779,6,FBgn0135299,scaffold23.92,FBpp0161759,0,0,0,5,11.136
ds,Chr4,362305,0.4918,278,2,FBgn0139462,scaffold_1_1.32,FBpp0165931,0,0,0,5,99.1656
ds,Chr4,15451333,0.4914,144,1,FBgn0136185,scaffold304.2,FBpp0162646,0,0,0,4,38.9975
ds,Chr4,4717221,0.4913,3957,9,FBgn0135533,scaffold23.93,FBpp0161993,0,0,0,5,6.31452
ds,Chr4,18874450,0.4913,346,1,FBgn0136353,scaffold49.11,FBpp0162815,0,0,0,4,5.2377
ds,Chr4,21441438,0.4913,803,3,FBgn0134320,scaffold19.12,FBpp0160777,0,0,0,5,7.51556
ds,Chr4,3218968,0.4912,484,3,FBgn0135464,scaffold21.82,FBpp0161924,0,0,0,5,23.3826
ds,Chr4,24222151,0.4911,420,3,FBgn0136648,scaffold32.57,FBpp0163111,0,0,0,4,6.2633
ds,Chr4,13959928,0.491,1046,12,FBgn0134759,scaffold11.70,FBpp0161219,0,0,0,5,55.4504
ds,Chr4,4377469,0.4909,901,1,FBgn0135319,scaffold21.13,FBpp0161779,0,0,0,2,7.76155
ds,Chr4,7530310,0.4908,1120,6,FBgn0135156,scaffold31.122,FBpp0161616,0,0,0,5,8.1604
ds,Chr4,12812430,0.4908,113,2,FBgn0135986,scaffold22.121,FBpp0162446,0,0,0,1,112.218
ds,Chr4,2235202,0.4905,229,2,FBgn0139601,scaffold_2_1.126,FBpp0166072,0,0,0,5,9.37
ds,Chr4,14883120,0.4905,443,3,FBgn0136152,scaffold11.195,FBpp0162612,0,0,0,5,13.4145
ds,Chr4,24615979,0.4905,193,2,FBgn0136668,scaffold32.87,FBpp0163131,0,1,0,1,11.0693
ds,Chr4,185599,0.4903,274,2,FBgn0139425,scaffold_1_1.21,FBpp0165894,0,0,0,5,636.856
ds,Chr4,17140526,0.4901,137,4,FBgn0136303,scaffold85.21,FBpp0162765,0,0,0,5,69.558
ds,Chr4,8501548,0.49,95,3,FBgn0135761,scaffold31.224,FBpp0162221,0,0,0,5,46.716
ds,Chr4,25334647,0.4895,1053,12,FBgn0136690,scaffold37.17,FBpp0163153,0,1,0,4,12.1964
ds,Chr4,11548262,0.4892,846,2,FBgn0134907,scaffold22.22,FBpp0161367,0,0,0,5,269.686
ds,Chr4,15285352,0.489,1092,2,FBgn0136175,scaffold11.231,FBpp0162636,0,0,0,5,24.1934
ds,Chr4,8247656,0.4883,796,3,FBgn0135109,scaffold31.196,FBpp0161569,0,0,0,5,27.829
ds,Chr4,20591996,0.4882,223,1,FBgn0136455,scaffold19.92,FBpp0162917,0,0,0,1,33.0525
ds,Chr4,7912743,0.4879,1749,9,FBgn0135135,scaffold31.157,FBpp0161595,0,0,0,5,20.6922
ds,Chr4,17156761,0.4879,332,2,FBgn0136305,scaffold85.16,FBpp0162767,0,0,0,5,17.4101
ds,Chr4,1264754,0.4878,362,2,FBgn0139518,scaffold40.55,FBpp0165988,0,0,0,2,4.36592
ds,Chr4,17158460,0.4876,342,2,FBgn0134536,scaffold85.15,FBpp0160994,0,0,0,1,129.567
ds,Chr4,16655703,0.487,145,1,FBgn0136258,scaffold47:hit:222870,FBpp0162720,0,0,0,2,34.188
ds,Chr4,13958134,0.4864,473,3,FBgn0136077,scaffold11.69,FBpp0162537,0,0,0,4,8.05415
ds,Chr4,6812602,0.4861,1826,8,FBgn0135649,scaffold31.55,FBpp0162109,0,0,0,4,6.70207
ds,Chr4,1802079,0.4858,265,3,FBgn0139326,scaffold_2_1.77,FBpp0165795,0,0,0,5,19.3797
ds,Chr4,12921386,0.4855,587,1,FBgn0134838,scaffold22.142,FBpp0161298,0,0,0,0,0
ds,Chr4,4938933,0.4853,193,3,FBgn0135545,scaffold23.74,FBpp0162005,0,0,0,5,23.173
ds,Chr4,9670689,0.4853,1418,5,FBgn0135833,scaffold16.127,FBpp0162293,0,0,0,2,5.74325
ds,Chr4,7596837,0.4851,488,1,FBgn0135705,scaffold31.130,FBpp0162165,0,0,0,4,5.64487
ds,Chr4,8820478,0.4851,237,1,FBgn0135768,scaffold16.233,FBpp0162228,0,0,0,2,4.80236
ds,Chr4,1685337,0.4849,467,7,FBgn0139340,scaffold_2_1.53,FBpp0165809,0,0,0,5,35.9138
ds,Chr4,7585426,0.4848,547,3,FBgn0135702,scaffold31.126,FBpp0162162,0,0,0,5,9.7859
ds,Chr4,16376250,0.4848,428,2,FBgn0136248,scaffold47.47,FBpp0162709,0,0,0,3,25.4389
ds,Chr4,14608538,0.4845,672,3,FBgn0134691,scaffold11.161,FBpp0161150,0,0,0,5,73.744
ds,Chr4,21444737,0.4845,1483,5,FBgn0136505,scaffold19.11,FBpp0162967,0,0,0,5,6.38472
ds,Chr4,24025607,0.4842,431,6,FBgn0136638,scaffold32.38,FBpp0163101,0,0,0,4,2.36889
ds,Chr4,14538970,0.4841,474,5,FBgn0134700,scaffold11.149,FBpp0161159,0,0,0,5,9.46954
ds,Chr4,16325263,0.4833,444,4,FBgn0134590,scaffold47.59,FBpp0161048,0,0,0,5,6.92558
ds,Chr4,4965790,0.4831,476,5,FBgn0135547,scaffold23.70,FBpp0162007,0,0,0,5,7.0695
ds,Chr4,9639156,0.483,384,5,FBgn0135826,scaffold16.136,FBpp0162286,0,0,0,2,19.8901
ds,Chr4,16356538,0.4827,404,2,FBgn0136246,scaffold47.51,FBpp0162707,0,0,0,5,29.9074
ds,Chr4,13015029,0.482,270,1,FBgn0136013,scaffold22.153,FBpp0162473,0,0,0,3,104.421
